user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
62e95485-2f61-4035-9b7c-7de258a788fa,3_7,What’s your main reason for posting anything?,,3,Online_Life,,D,3_7_D,D. Caught the mirror on a good day.,3,2025-08-06T06:09:43.033861
62e95485-2f61-4035-9b7c-7de258a788fa,3_14,Has social media ever made you feel punished for being real?,,3,Online_Life,,C,3_14_C,Never.,3,2025-08-11T06:09:43.033868
62e95485-2f61-4035-9b7c-7de258a788fa,3_11,How do you feel when people leave kind comments on your post?,,3,Online_Life,,OTHER,3_11_OTHER,Also this:,4,2025-08-02T06:09:43.033880
62e95485-2f61-4035-9b7c-7de258a788fa,3_17,If your post didn’t get any likes... what’s your first thought?,,3,Online_Life,,E,3_17_E,E. Post → dip,4,2025-08-08T06:09:43.033882
62e95485-2f61-4035-9b7c-7de258a788fa,3_18,Do you ever scroll through your own old posts?,,3,Online_Life,,A,3_18_A,A. Yeah—it’s like a time machine to better days,4,2025-08-05T06:09:43.033884
62e95485-2f61-4035-9b7c-7de258a788fa,3_25,What’s your relationship with deleting posts?,,3,Online_Life,,D,3_25_D,D. I post twice a year. Each one’s sacred,4,2025-08-18T06:09:43.033886
62e95485-2f61-4035-9b7c-7de258a788fa,3_19,When you see people’s happy posts…,,3,Online_Life,,C,3_19_C,C. Makes me feel like I missed the train,5,2025-08-07T06:09:43.033888
62e95485-2f61-4035-9b7c-7de258a788fa,3_20,What’s your energy when watching a friend go viral?,,3,Online_Life,,B,3_20_B,B. Gotta respect the hustle—even if it’s cringe,5,2025-08-14T06:09:43.033890
62e95485-2f61-4035-9b7c-7de258a788fa,3_24,"How do you know you’ve emotionally graduated from a trend, with honors?",,3,Online_Life,,B,3_24_B,B. When it shows up and your soul sighs,5,2025-08-21T06:09:43.033892
62e95485-2f61-4035-9b7c-7de258a788fa,3_27,When you don’t post for a while…,,3,Online_Life,,OTHER,3_27_OTHER,Or maybe this is what’s real for me:,5,2025-08-29T06:09:43.033900
62e95485-2f61-4035-9b7c-7de258a788fa,3_21,What’s your birthday vibe online?,,3,Online_Life,,B,3_21_B,"B. No pics, no proof. Did it even happen?",6,2025-08-11T06:09:43.033902
62e95485-2f61-4035-9b7c-7de258a788fa,3_22,How do you feel when your birthday gets posted online by the platform (or others)?,,3,Online_Life,,A,3_22_A,A. Lowkey panic—what if no one says anything?,6,2025-08-10T06:09:43.033904
62e95485-2f61-4035-9b7c-7de258a788fa,3_23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",,3,Online_Life,,A,3_23_A,A. I love them but kinda jealous,6,2025-08-14T06:09:43.033906
62e95485-2f61-4035-9b7c-7de258a788fa,4_1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",,4,Pinky,,A,4_1_A,"A. Something sparkly, soft, or just super extra.",1,2025-07-31T06:09:43.033908
62e95485-2f61-4035-9b7c-7de258a788fa,4_3,What color feels like “you” today?,,4,Pinky,,A,4_3_A,"A. Blush pink — soft, romantic, warm",1,2025-08-27T06:09:43.033910
62e95485-2f61-4035-9b7c-7de258a788fa,4_5,What’s your favorite kind of quiet?,,4,Pinky,,D,4_5_D,D. A shared silence with someone who gets you,1,2025-08-15T06:09:43.033912
62e95485-2f61-4035-9b7c-7de258a788fa,4_8,What’s a red flag you’d walk past with sunglasses on?,,4,Pinky,,OTHER,4_8_OTHER,Other,1,2025-08-13T06:09:43.033914
62e95485-2f61-4035-9b7c-7de258a788fa,4_9,What’s your personal theme song when you enter a room?,,4,Pinky,,B,4_9_B,B. “7 Rings” – Ariana Grande,1,2025-08-16T06:09:43.033921
62e95485-2f61-4035-9b7c-7de258a788fa,4_2,"Lip gloss, mascara, or blush—you only get one?",,4,Pinky,,D,4_2_D,D. None.  I’m going full skin and vibes.,2,2025-08-05T06:09:43.033923
62e95485-2f61-4035-9b7c-7de258a788fa,4_6,What tiny thing makes you feel loved?,,4,Pinky,,OTHER,4_6_OTHER,Other,2,2025-08-22T06:09:43.033925
62e95485-2f61-4035-9b7c-7de258a788fa,4_7,"If you could bottle a moment and wear it as perfume, what would it be?",,4,Pinky,,OTHER,4_7_OTHER,Other,2,2025-08-09T06:09:43.033927
62e95485-2f61-4035-9b7c-7de258a788fa,4_14,What’s a little thing that makes you feel pretty or powerful?,,4,Pinky,,A,4_14_A,A. Wearing something that’s totally me—even if no one else gets it.,2,2025-08-14T06:09:43.033929
62e95485-2f61-4035-9b7c-7de258a788fa,4_4,"If your emotions had a scent, what would today’s be?",,4,Pinky,,A,4_4_A,A. Vanilla — cozy and gentle,3,2025-08-05T06:09:43.033931
62e95485-2f61-4035-9b7c-7de258a788fa,4_10,👕👗 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins?,,4,Pinky,,B,4_10_B,B. Flowy dress + sneakers = floaty but grounded,3,2025-08-26T06:09:43.033933
62e95485-2f61-4035-9b7c-7de258a788fa,4_11,What’s your “I woke up late” outfit —on yourself or your crush?,,4,Pinky,,OTHER,4_11_OTHER,Other,3,2025-08-17T06:09:43.033935
62e95485-2f61-4035-9b7c-7de258a788fa,4_12,If you had to wear one for a year—shy but somehow magnetic—on yourself or your crush—which one wins?,,4,Pinky,,D,4_12_D,"D. Soft button-up, chunky necklace, and a smile that makes people stare too long",3,2025-08-23T06:09:43.033936
62e95485-2f61-4035-9b7c-7de258a788fa,4_13,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,4,Pinky,,B,4_13_B,"B. Glossy hair, oversized tote, constantly saying ‘wait, hear me out’",3,2025-08-23T06:09:43.033938
62e95485-2f61-4035-9b7c-7de258a788fa,5_3,🔵 What’s your personal theme song when you enter a room? (Lowkey Edition),,5,Lowkey,,A,5_3_A,A. 🎵The Neighborhood - Sweater Weather Slowed Down,1,2025-08-06T06:09:43.033943
62e95485-2f61-4035-9b7c-7de258a788fa,5_5,Your friend sends a long message. You don’t know how to reply.,,5,Lowkey,,A,5_5_A,"A. 👍 counts, right?",1,2025-08-05T06:09:43.033950
62e95485-2f61-4035-9b7c-7de258a788fa,5_7,What’s your best move when you’re being watched?,,5,Lowkey,,D,5_7_D,D. Give ‘em something confusing to process.,1,2025-08-15T06:09:43.033952
62e95485-2f61-4035-9b7c-7de258a788fa,5_9,👕👟 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins? Lowkey,,5,Lowkey,,C,5_9_C,C.  Graphic tee + plaid shirt = funny and loyal,1,2025-08-22T06:09:43.033954
62e95485-2f61-4035-9b7c-7de258a788fa,5_10,What’s your “I’m not trying but still cute” go-to—on yourself or your crush? Lowkey,,5,Lowkey,,D,5_10_D,"D. Flannel shirt, 2 rings, and headphones in (but not playing)",1,2025-08-15T06:09:43.033956
62e95485-2f61-4035-9b7c-7de258a788fa,5_6,Where do you usually sit when things feel too much?,,5,Lowkey,,A,5_6_A,A. The floor. It’s always been the floor.,2,2025-07-31T06:09:43.033964
62e95485-2f61-4035-9b7c-7de258a788fa,5_8,What sound feels most like you?,,5,Lowkey,,D,5_8_D,D. Wind in your hoodie. No words needed.,2,2025-08-28T06:09:43.033966
62e95485-2f61-4035-9b7c-7de258a788fa,5_11,🧲 If you had to wear one vibe for a year—lowkey nervous but somehow magnetic—on yourself or your crush—which one wins?,,5,Lowkey,,B,5_11_B,"B. Worn denim jacket, headphones around your neck, and a sketchbook in your bag",2,2025-08-25T06:09:43.033968
62e95485-2f61-4035-9b7c-7de258a788fa,5_12,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,5,Lowkey,,A,5_12_A,"A. Zip-up hoodie, sneakers, and a group chat you “accidentally” renamed",2,2025-08-20T06:09:43.033970
62e95485-2f61-4035-9b7c-7de258a788fa,6_7,Have you ever changed yourself to fit in? [playlist:spiral],,6,Personal,,D,6_7_D,"D. Nah. If they don’t vibe with the real me, that’s their issue.",1,2025-08-02T06:09:43.033990
62e95485-2f61-4035-9b7c-7de258a788fa,6_32,What are you building right now that gives you energy or pride?,,6,Personal,,OTHER,6_32_OTHER,Or you’re working on your own kind of spark:,1,2025-08-15T06:09:43.033997
62e95485-2f61-4035-9b7c-7de258a788fa,6_8,Who do you trust with your secrets?,,6,Personal,,OTHER,6_8_OTHER,Other,2,2025-08-22T06:09:43.033999
62e95485-2f61-4035-9b7c-7de258a788fa,6_27,If people go quiet when you walk by... what do you assume?,,6,Personal,,OTHER,6_27_OTHER,Other,2,2025-08-11T06:09:43.034001
62e95485-2f61-4035-9b7c-7de258a788fa,6_30,What do you want to remind yourself when people leave you out? [playlist:Rejection] [playlist:Believe],,6,Personal,,B,6_30_B,B. I’ve got better things to focus on.,2,2025-08-06T06:09:43.034003
62e95485-2f61-4035-9b7c-7de258a788fa,6_12,Where does your creativity show up most?,,6,Personal,,C,6_12_C,C. In how I solve problems—even small everyday ones.,4,2025-08-26T06:09:43.034034
62e95485-2f61-4035-9b7c-7de258a788fa,6_13,What’s your favorite way to express yourself?,,6,Personal,,OTHER,6_13_OTHER,Other,4,2025-08-23T06:09:43.034036
62e95485-2f61-4035-9b7c-7de258a788fa,6_22,What color best matches your mood right now?,,6,Personal,,E,6_22_E,"E. Purple – creative, complex, not easy to explain",4,2025-08-03T06:09:43.034043
62e95485-2f61-4035-9b7c-7de258a788fa,6_23,"If your thoughts had a soundtrack today, what would it sound like?",,6,Personal,,C,6_23_C,C. A pop song that’s 70% chorus and 30% crying,4,2025-08-10T06:09:43.034045
62e95485-2f61-4035-9b7c-7de258a788fa,6_24,"If your mind was a weather forecast today, what would it say?",,6,Personal,,C,6_24_C,C. Storm warning: feelings approaching fast,4,2025-07-31T06:09:43.034047
62e95485-2f61-4035-9b7c-7de258a788fa,6_20,How do you handle the pressure to be perfect?,,6,Personal,,C,6_20_C,C. I pretend it doesn’t bother me and quietly shut down.,5,2025-08-29T06:09:43.034065
62e95485-2f61-4035-9b7c-7de258a788fa,6_21,What helps you calm down when life feels too big?,,6,Personal,,A,6_21_A,A. Turn off everything. Shut the world out.,5,2025-08-29T06:09:43.034067
62e95485-2f61-4035-9b7c-7de258a788fa,6_4,Do you ever think about how the way you talk affects how clearly you get your point across?,,6,Personal,,B,6_4_B,"B. Sometimes. I talk how I talk, but I get that how you say things can matter.",6,2025-08-18T06:09:43.034068
62e95485-2f61-4035-9b7c-7de258a788fa,6_5,This isn’t grammar police—we don’t care where commas go. We’re just asking… how many “likes” per sentence are you rocking these days? No shade. Just stats.,,6,Personal,,B,6_5_B,"B. I’m working on using fewer, but I still drop one now and then.",6,2025-08-22T06:09:43.034070
62e95485-2f61-4035-9b7c-7de258a788fa,6_6,"You know when you say “you know”… and the other person doesn’t actually know? But you say it anyway… because it feels right? So how often do you, like, you know… say “you know”?  (This question is—you know—kind of genius.)",,6,Personal,,OTHER,6_6_OTHER,Other,6,2025-08-01T06:09:43.034072
62e95485-2f61-4035-9b7c-7de258a788fa,6_26,Do you ever feel like you’re on the outside looking in?,,6,Personal,,E,6_26_E,E. Not really. I’ve always had my crew.,7,2025-08-29T06:09:43.034074
62e95485-2f61-4035-9b7c-7de258a788fa,6_34,"After homework, who do you usually spend time with?",,6,Personal,,C,6_34_C,C. I spend time with friends in person or texting.,7,2025-08-10T06:09:43.034076
62e95485-2f61-4035-9b7c-7de258a788fa,7_1,"Forgiveness isn’t a race. Fast, slow, or never—how you handle it is still a story worth telling.  Do you forgive fast, slow… or never?",,7,Healing,,A,7_1_A,A. Fast—I don’t like holding onto stuff.,1,2025-08-11T06:09:43.034104
62e95485-2f61-4035-9b7c-7de258a788fa,7_3,Do you forgive yourself easily?,,7,Healing,,OTHER,7_3_OTHER,Other,1,2025-08-21T06:09:43.034114
62e95485-2f61-4035-9b7c-7de258a788fa,8_3,"“When someone crosses the line, your body knows it—even if your face says nothing.”  [playlist:Believe]  What’s your go-to move when someone crosses the line?",,8,Defense,,OTHER,8_3_OTHER,Other,1,2025-08-26T06:09:43.034145
62e95485-2f61-4035-9b7c-7de258a788fa,8_4,You get one line to shut down a hater—what is it?,,8,Defense,,C,8_4_C,C. “I hope your day gets better. You clearly need it.”,1,2025-08-21T06:09:43.034147
62e95485-2f61-4035-9b7c-7de258a788fa,8_12,"If someone tries to bring drama, what’s your signature move?",,8,Defense,,D,8_12_D,D. Silence so loud it echoes,1,2025-08-01T06:09:43.034155
62e95485-2f61-4035-9b7c-7de258a788fa,8_13,No judgment—everyone handles tension their own way. Some pause. Some pounce. Some panic and joke. What’s your go-to rhythm?  We’re not clocking you like it’s the Olympics—just curious what your survival setting is. How many seconds do you pause before replying—especially with difficult people?,,8,Defense,,B,8_13_B,B. I reply right away with filler words until I figure out what I mean.,1,2025-08-12T06:09:43.034157
62e95485-2f61-4035-9b7c-7de258a788fa,8_5,"1 in 5 teens experienced bullying.  You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",,8,Defense,,OTHER,8_5_OTHER,Other,2,2025-08-27T06:09:43.034159
62e95485-2f61-4035-9b7c-7de258a788fa,8_6,"If you see someone being verbally bullied, what do you do?",,8,Defense,,A,8_6_A,A. I froze and hoped someone else would say something.,2,2025-08-07T06:09:43.034161
62e95485-2f61-4035-9b7c-7de258a788fa,8_7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",,8,Defense,,OTHER,8_7_OTHER,Other,2,2025-08-27T06:09:43.034163
62e95485-2f61-4035-9b7c-7de258a788fa,8_8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",,8,Defense,,C,8_8_C,C. I would make a joke to change the subject so no one sees I’m upset.,2,2025-08-01T06:09:43.034165
62e95485-2f61-4035-9b7c-7de258a788fa,8_9,If someone left a mean comment on your post... what would you do?,,8,Defense,,A,8_9_A,"A. I’d read it over and over, feeling awful.",2,2025-08-09T06:09:43.034167
62e95485-2f61-4035-9b7c-7de258a788fa,9_1,Every house has a rhythm—what was yours? Vibes speak even when people don’t. Summer shows how people fit (or don’t)  What was your family vibe this summer?,,9,Family,,OTHER,9_1_OTHER,Other,1,2025-08-09T06:09:43.034174
62e95485-2f61-4035-9b7c-7de258a788fa,9_2,Do you talk about your day or interesting topics during dinner?,,9,Family,,B,9_2_B,"B. Sometimes, depends on the mood.",1,2025-08-19T06:09:43.034176
62e95485-2f61-4035-9b7c-7de258a788fa,9_3,Have you ever lied to your parents?,,9,Family,,A,9_3_A,Yes,1,2025-08-03T06:09:43.034178
62e95485-2f61-4035-9b7c-7de258a788fa,9_4,How often do you lie in general?,,9,Family,,A,9_4_A,Often,1,2025-08-21T06:09:43.034179
62e95485-2f61-4035-9b7c-7de258a788fa,9_5,"If you ever hide the truth from your parents, what are you usually hiding?",,9,Family,,D,9_5_D,D. Parties / drinking / vaping,1,2025-08-12T06:09:43.034181
62e95485-2f61-4035-9b7c-7de258a788fa,9_6,"When you avoid telling someone the full truth, what’s usually about this person?",,9,Family,,OTHER,9_6_OTHER,Other,1,2025-08-19T06:09:43.034183
62e95485-2f61-4035-9b7c-7de258a788fa,9_7,What makes you feel safe enough to tell someone the whole truth?,,9,Family,,A,9_7_A,A. They stay calm even if it’s bad news.,1,2025-08-05T06:09:43.034190
62e95485-2f61-4035-9b7c-7de258a788fa,9_8,"Sibling energy is real—whether it’s war, peace, or just awkward silence. Some bonds are loud. Some are quiet. All of them shape you.  What’s the dynamic you know too well?",,9,Family,,C,9_8_C,"C. If they touch my stuff, I declare war.",1,2025-08-22T06:09:43.034192
62e95485-2f61-4035-9b7c-7de258a788fa,9_23,Some things are hard to say out loud—but they still matter. Feeling misunderstood can make even love feel heavy. [playlist:Family]  What do you wish your parent understood about you?,,9,Family,,C,9_23_C,C. I want more freedom—but I’m not trying to rebel.,1,2025-08-13T06:09:43.034194
62e95485-2f61-4035-9b7c-7de258a788fa,9_22,"You don’t always say it out loud—but it still leaks out. Some teens hide. Some shut down. Some start fights.  When something hurts, what do you actually do at home?",,9,Family,,OTHER,9_22_OTHER,Other,2,2025-08-16T06:09:43.034196
62e95485-2f61-4035-9b7c-7de258a788fa,9_9,"Every family has tension—loud or quiet, it shows up. Some people rush in. Some shut down. Some disappear. There’s no perfect way to handle it—but your pattern comes from somewhere—and it matters.  When someone in your family is upset, what do you do?",,9,Family,,A,9_9_A,A. Stay quiet and try not to make it worse.,3,2025-08-25T06:09:43.034203
62e95485-2f61-4035-9b7c-7de258a788fa,9_10,Every house argues—it’s part of being human. But how it starts… and how it ends… tells you a lot. What’s the script you know by heart?  How do arguments usually go in your house?,,9,Family,,OTHER,9_10_OTHER,Other,3,2025-08-05T06:09:43.034205
62e95485-2f61-4035-9b7c-7de258a788fa,9_11,Most tension starts small—until it builds into something big. It’s not just what people fight about—it’s what goes unsaid that builds pressure.  What sparks it most where you live?,,9,Family,,A,9_11_A,A. Little things that pile up until someone snaps.,3,2025-08-03T06:09:43.034207
62e95485-2f61-4035-9b7c-7de258a788fa,9_12,Every couple fights—it’s part of being close. But how they argue teaches you something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do your parents argue?,,9,Family,,B,9_12_B,B. Cold silence for days,3,2025-08-14T06:09:43.034209
62e95485-2f61-4035-9b7c-7de258a788fa,9_14,Every household has repeat fights—like a playlist stuck on loop.  What do your parents usually argue about?,,9,Family,,OTHER,9_14_OTHER,Other,3,2025-08-22T06:09:43.034215
62e95485-2f61-4035-9b7c-7de258a788fa,9_15,"Parents don’t always say what’s really going on. But you feel it—through their moods, their tone, their silence.  What do you think is weighing on them lately?",,9,Family,,D,9_15_D,D. They talk a lot about sacrifice—and want me to make it all worth it.,3,2025-08-11T06:09:43.034217
62e95485-2f61-4035-9b7c-7de258a788fa,9_16,"Even if it’s not your fight, it affects you. Some teens hide. Some freeze. Some jump in.  What’s your instinct when the room goes tense?",,9,Family,,C,9_16_C,C. Yell at them to shut up. That’s how they treat me and my siblings.,3,2025-08-08T06:09:43.034219
62e95485-2f61-4035-9b7c-7de258a788fa,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,D,9_17_D,D. Me,4,2025-08-27T06:09:43.034220
62e95485-2f61-4035-9b7c-7de258a788fa,9_18,How’s the mess level in your house vs your room?,,9,Family,,A,9_18_A,"A. Our house is clean, but my room’s a mess",4,2025-08-23T06:09:43.034222
62e95485-2f61-4035-9b7c-7de258a788fa,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,A,9_20_A,A. Housework,4,2025-08-11T06:09:43.034228
62e95485-2f61-4035-9b7c-7de258a788fa,10_3,What’s stopping you from using AI more?,,10,Future,,B,10_3_B,B. I’m not sure how to start,1,2025-08-12T06:09:43.034246
62e95485-2f61-4035-9b7c-7de258a788fa,10_4,What is your plan with AI?,,10,Future,,B,10_4_B,B. Use it.,1,2025-08-09T06:09:43.034248
62e95485-2f61-4035-9b7c-7de258a788fa,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,OTHER,10_5_OTHER,Other,1,2025-08-01T06:09:43.034250
62e95485-2f61-4035-9b7c-7de258a788fa,10_6,Should we stop AI?,,10,Future,,B,10_6_B,"B.  No, keep it going.",1,2025-08-13T06:09:43.034252
62e95485-2f61-4035-9b7c-7de258a788fa,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,OTHER,10_8_OTHER,Other,2,2025-08-23T06:09:43.034261
62e95485-2f61-4035-9b7c-7de258a788fa,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,D,10_9_D,"D.  The money is tempting—but I’d rather do something I care about, even if it pays less.",2,2025-08-24T06:09:43.034263
62e95485-2f61-4035-9b7c-7de258a788fa,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,OTHER,10_10_OTHER,Other,2,2025-08-26T06:09:43.034265
62e95485-2f61-4035-9b7c-7de258a788fa,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,B,10_11_B,B  Maybe... before being homeless.,2,2025-08-16T06:09:43.034266
62e95485-2f61-4035-9b7c-7de258a788fa,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,C,10_12_C,"C  $50,001–$75,000",2,2025-08-21T06:09:43.034268
62e95485-2f61-4035-9b7c-7de258a788fa,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,B,10_13_B,"B.  $30,001–$40,000",2,2025-08-20T06:09:43.034270
62e95485-2f61-4035-9b7c-7de258a788fa,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,C,10_14_C,"C. If there’s UBI (see next question): Team up: shared rent, shared chores, shared Costco card",2,2025-08-07T06:09:43.034272
62e95485-2f61-4035-9b7c-7de258a788fa,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,A,10_15_A,A. Tax AI and fund UBI (universal basic income).,2,2025-08-22T06:09:43.034274
62e95485-2f61-4035-9b7c-7de258a788fa,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,A,10_16_A,A. Hope it covers rent and food (in some places). Then… probably do nothing.,2,2025-08-12T06:09:43.034276
62e95485-2f61-4035-9b7c-7de258a788fa,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,OTHER,10_17_OTHER,Other,2,2025-08-26T06:09:43.034279
62e95485-2f61-4035-9b7c-7de258a788fa,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,C,10_19_C,"C. Honestly, I’m not sure.  It makes me feel replaceable.",2,2025-08-21T06:09:43.034287
62e95485-2f61-4035-9b7c-7de258a788fa,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,B,11_1_B,B. I’m already stressed about the workload.,1,2025-08-23T06:09:43.034316
62e95485-2f61-4035-9b7c-7de258a788fa,11_2,What went through your head when you saw your class seating chart?,,11,School,,B,11_2_B,B. “Guess I got the worst seat.”,1,2025-08-13T06:09:43.034318
62e95485-2f61-4035-9b7c-7de258a788fa,11_3,How different do you feel compared to last school year?,,11,School,,B,11_3_B,"B. No repeat, please!",1,2025-07-31T06:09:43.034320
62e95485-2f61-4035-9b7c-7de258a788fa,11_4,What was your school vibe last year?,,11,School,,B,11_4_B,"B. I coasted. Did enough to pass, but my brain wasn’t really in it.",1,2025-08-08T06:09:43.034322
62e95485-2f61-4035-9b7c-7de258a788fa,11_6,What stresses you the most?,,11,School,,C,11_6_C,Group projects,1,2025-08-19T06:09:43.034327
62e95485-2f61-4035-9b7c-7de258a788fa,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,OTHER,11_8_OTHER,Other,2,2025-08-26T06:09:43.034334
62e95485-2f61-4035-9b7c-7de258a788fa,11_9,Where do you feel most like yourself in school?,,11,School,,C,11_9_C,"C. In the cafeteria, hallways, or walking between classes—when I’m just being me with friends.",2,2025-08-02T06:09:43.034336
62e95485-2f61-4035-9b7c-7de258a788fa,11_10,What’s your usual hallway energy?,,11,School,,D,11_10_D,D. Just trying not to crash into anyone emotionally or physically.,2,2025-08-06T06:09:43.034339
62e95485-2f61-4035-9b7c-7de258a788fa,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,B,11_11_B,"B. It’s okay. I have people around, but it’s not super close.",2,2025-08-04T06:09:43.034341
62e95485-2f61-4035-9b7c-7de258a788fa,11_12,When the teacher asks a question and no one answers…,,11,School,,B,11_12_B,B. I wait. Someone else will jump in.,3,2025-08-09T06:09:43.034343
62e95485-2f61-4035-9b7c-7de258a788fa,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,OTHER,11_13_OTHER,Other,3,2025-08-02T06:09:43.034345
62e95485-2f61-4035-9b7c-7de258a788fa,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,B,11_14_B,B. Own it and listen so I get it next time.,3,2025-08-03T06:09:43.034348
62e95485-2f61-4035-9b7c-7de258a788fa,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,C,11_15_C,C. I guess no one respects me.,3,2025-08-06T06:09:43.034349
62e95485-2f61-4035-9b7c-7de258a788fa,11_16,How do you feel turning in something early?,,11,School,,A,11_16_A,A. Proud.  It’s who I am.,3,2025-08-16T06:09:43.034351
62e95485-2f61-4035-9b7c-7de258a788fa,11_17,When a group project falls apart but you did your part…,,11,School,,A,11_17_A,A. I explain to the teacher what happened.  I’m not covering for anyone.,3,2025-08-02T06:09:43.034353
62e95485-2f61-4035-9b7c-7de258a788fa,11_19,What do you wish your teacher understood about you?,,11,School,,OTHER,11_19_OTHER,Others,4,2025-08-27T06:09:43.034360
62e95485-2f61-4035-9b7c-7de258a788fa,12_1,Which video games do you play the most?,,12,Fun_Stuff,,B,12_1_B,"B. Creative/sandbox games (Minecraft, Roblox, LEGO Worlds)",1,2025-08-11T06:09:43.034366
62e95485-2f61-4035-9b7c-7de258a788fa,12_2,Who do you play games with the most?,,12,Fun_Stuff,,E,12_2_E,E. I don’t play video games,1,2025-08-11T06:09:43.034368
62e95485-2f61-4035-9b7c-7de258a788fa,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-27T06:09:43.034374
62e95485-2f61-4035-9b7c-7de258a788fa,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,H,12_5_H,H. Salad,2,2025-08-23T06:09:43.034376
62e95485-2f61-4035-9b7c-7de258a788fa,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,C,12_6_C,C. Fruit Juice,2,2025-08-05T06:09:43.034378
62e95485-2f61-4035-9b7c-7de258a788fa,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,OTHER,13_1_OTHER,Other,1,2025-07-30T06:09:43.034392
62e95485-2f61-4035-9b7c-7de258a788fa,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,D,13_2_D,D. During a first date,1,2025-08-22T06:09:43.034394
62e95485-2f61-4035-9b7c-7de258a788fa,13_3,What’s the worst time to sneeze?,,13,Chaos,,B,13_3_B,B. In the middle of a dramatic pause,1,2025-07-31T06:09:43.034396
62e95485-2f61-4035-9b7c-7de258a788fa,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,D,13_4_D,D. Sleepover night,1,2025-08-05T06:09:43.034398
62e95485-2f61-4035-9b7c-7de258a788fa,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,OTHER,13_5_OTHER,Other,2,2025-08-08T06:09:43.034400
62e95485-2f61-4035-9b7c-7de258a788fa,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,OTHER,13_6_OTHER,Other,2,2025-08-17T06:09:43.034402
62e95485-2f61-4035-9b7c-7de258a788fa,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,A,13_7_A,"A. “Snacks, Secrets & Suspicion”",2,2025-08-03T06:09:43.034403
62e95485-2f61-4035-9b7c-7de258a788fa,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,OTHER,13_8_OTHER,Other,2,2025-08-25T06:09:43.034405
