user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
62e95485-2f61-4035-9b7c-7de258a788fa,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,OTHER,1_5_OTHER,Else,3,1.0,2025-08-19T06:09:43.033648
62e95485-2f61-4035-9b7c-7de258a788fa,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,OTHER,1_11_OTHER,Other,3,1.0,2025-08-01T06:09:43.033656
62e95485-2f61-4035-9b7c-7de258a788fa,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,C,1_11_C,C. They flirt with others,3,1.0,2025-08-01T06:09:43.033656
62e95485-2f61-4035-9b7c-7de258a788fa,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,D,1_11_D,D. Go quiet the second things get real.,3,1.0,2025-08-01T06:09:43.033656
62e95485-2f61-4035-9b7c-7de258a788fa,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,A,1_11_A,A. They call me sensitive instead of listening.,3,1.0,2025-08-01T06:09:43.033656
62e95485-2f61-4035-9b7c-7de258a788fa,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,C,1_25_C,C. Want something deep before I’m even sure.,3,1.0,2025-08-20T06:09:43.033664
62e95485-2f61-4035-9b7c-7de258a788fa,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,E,1_25_E,"E. Call themselves “a lot,” then hand it all to me.",3,1.0,2025-08-20T06:09:43.033664
62e95485-2f61-4035-9b7c-7de258a788fa,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,OTHER,1_25_OTHER,Other,3,1.0,2025-08-20T06:09:43.033664
62e95485-2f61-4035-9b7c-7de258a788fa,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,B,1_25_B,B. They get upset when I need space,3,1.0,2025-08-20T06:09:43.033664
62e95485-2f61-4035-9b7c-7de258a788fa,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,A,1_25_A,A. Always texting. Gets weird if I don’t.,3,1.0,2025-08-20T06:09:43.033664
62e95485-2f61-4035-9b7c-7de258a788fa,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,B,1_26_B,"B. One cries during every movie. The other asks, “Was that supposed to be sad?”",3,1.0,2025-08-18T06:09:43.033670
62e95485-2f61-4035-9b7c-7de258a788fa,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,OTHER,1_26_OTHER,Other,3,1.0,2025-08-18T06:09:43.033670
62e95485-2f61-4035-9b7c-7de258a788fa,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,A,1_26_A,A. One person needs 47 texts a day. The other? “Seen at 3:42 PM.”,3,1.0,2025-08-18T06:09:43.033670
62e95485-2f61-4035-9b7c-7de258a788fa,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,C,1_26_C,"C. One is “let’s talk now.” The other is “can it wait until I’m not overwhelmed by the loss of my football team, air, and everything?”",3,1.0,2025-08-18T06:09:43.033670
62e95485-2f61-4035-9b7c-7de258a788fa,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,D,1_26_D,D. One says “I love you” in words. The other says it by making sure your tires are inflated.,3,1.0,2025-08-18T06:09:43.033670
62e95485-2f61-4035-9b7c-7de258a788fa,1_16,"Ghosting doesn’t mean you’re unworthy—it means they didn’t know how to show up. You don’t have to carry their silence like it’s your fault.  If someone ghosted you, what would you tell yourself?",,1,Love,,A,1_16_A,A. Maybe they’re just busy. I don’t want to jump to the worst story.,4,1.0,2025-08-14T06:09:43.033679
62e95485-2f61-4035-9b7c-7de258a788fa,1_17,Sometimes it’s not the breakup—it’s the after. The silence. The space. The stories you’ll never get to ask. You’re allowed to miss what mattered. [playlist:Breakup]  What hurts most after a breakup?,,1,Love,,C,1_17_C,C. Watching them move on while I’m stuck. Feels like I was the only one hit.,4,1.0,2025-08-02T06:09:43.033684
62e95485-2f61-4035-9b7c-7de258a788fa,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,A,1_21_A,"A. Yes. I just wanted love so badly, I missed the signs.",4,1.0,2025-08-22T06:09:43.033689
62e95485-2f61-4035-9b7c-7de258a788fa,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,OTHER,1_21_OTHER,Other,4,1.0,2025-08-22T06:09:43.033689
62e95485-2f61-4035-9b7c-7de258a788fa,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,B,1_21_B,"B. Yes. Looking back, I’m actually thankful it ended.",4,1.0,2025-08-22T06:09:43.033689
62e95485-2f61-4035-9b7c-7de258a788fa,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,C,1_21_C,"C. It wasn’t right, but I still wonder—was it me?",4,1.0,2025-08-22T06:09:43.033689
62e95485-2f61-4035-9b7c-7de258a788fa,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,A,1_13_A,A. Time,5,1.0,2025-08-08T06:09:43.033697
62e95485-2f61-4035-9b7c-7de258a788fa,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,B,1_13_B,"B. Journal, meditation, self-reflection and fully process my emotions, forgiveness, and gratitude",5,1.0,2025-08-08T06:09:43.033697
62e95485-2f61-4035-9b7c-7de258a788fa,1_18,How do you act around someone who broke your heart?,,1,Love,,C,1_18_C,"C. I go full chill. Jokes, good hair day, unbothered. Let them wonder.",5,1.0,2025-08-08T06:09:43.033701
62e95485-2f61-4035-9b7c-7de258a788fa,1_19,Some things never got said. That doesn’t mean they weren’t true. You still get to speak your version—even if they never hear it. What do you wish you could say to the person who broke your heart?,,1,Love,,OTHER,1_19_OTHER,Something else I’d probably do:,5,1.0,2025-08-01T06:09:43.033705
62e95485-2f61-4035-9b7c-7de258a788fa,1_19,Some things never got said. That doesn’t mean they weren’t true. You still get to speak your version—even if they never hear it. What do you wish you could say to the person who broke your heart?,,1,Love,,B,1_19_B,B. I learned a lot—even if it hurt. Thank you.,5,1.0,2025-08-01T06:09:43.033705
62e95485-2f61-4035-9b7c-7de258a788fa,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,B,1_20_B,B. Wish them the best (out loud) and secretly hope my person’s way better.,5,1.0,2025-08-18T06:09:43.033710
62e95485-2f61-4035-9b7c-7de258a788fa,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,A,1_20_A,A. Cry in private and pretend I didn’t see the post.,5,1.0,2025-08-18T06:09:43.033710
62e95485-2f61-4035-9b7c-7de258a788fa,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,C,1_20_C,"C. Send the post to my group chat with a snarky caption—then mute, block, or glow-up.",5,1.0,2025-08-18T06:09:43.033710
62e95485-2f61-4035-9b7c-7de258a788fa,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,OTHER,1_20_OTHER,Other,5,1.0,2025-08-18T06:09:43.033710
62e95485-2f61-4035-9b7c-7de258a788fa,2_2,What makes someone a real friend?,,2,Friends,,OTHER,2_2_OTHER,Other that makes someone real to me:,1,1.0,2025-08-18T06:09:43.033720
62e95485-2f61-4035-9b7c-7de258a788fa,2_2,What makes someone a real friend?,,2,Friends,,B,2_2_B,B. They’ve got my back—and call me out too.,1,1.0,2025-08-18T06:09:43.033720
62e95485-2f61-4035-9b7c-7de258a788fa,2_2,What makes someone a real friend?,,2,Friends,,C,2_2_C,"C. We’re still tight, even with space.",1,1.0,2025-08-18T06:09:43.033720
62e95485-2f61-4035-9b7c-7de258a788fa,2_4,What kind of friend are you?,,2,Friends,,B,2_4_B,"B. Ride or die. If you’re my person, I’m not leaving.",1,1.0,2025-08-13T06:09:43.033726
62e95485-2f61-4035-9b7c-7de258a788fa,2_4,What kind of friend are you?,,2,Friends,,D,2_4_D,"D. Still learning. I care, but I miss stuff sometimes.",1,1.0,2025-08-13T06:09:43.033726
62e95485-2f61-4035-9b7c-7de258a788fa,2_3,What does loyalty mean to you in a friendship?,,2,Friends,,A,2_3_A,A. You see my mess—and stay.,2,1.0,2025-07-30T06:09:43.033737
62e95485-2f61-4035-9b7c-7de258a788fa,2_5,How do you act when a friend gets something you really wanted?,,2,Friends,,C,2_5_C,C. I joked it off. Didn’t mean it didn’t hurt.,2,1.0,2025-08-17T06:09:43.033741
62e95485-2f61-4035-9b7c-7de258a788fa,2_6,Do you ever feel invisible in your friend group? If yes—what do you think is really going on?,,2,Friends,,D,2_6_D,D. They like me when I’m helpful or funny. Not just me.,2,1.0,2025-08-05T06:09:43.033745
62e95485-2f61-4035-9b7c-7de258a788fa,2_7,"If your friend made you feel invisible in a group, what would you do?",,2,Friends,,C,2_7_C,C. I’d try to be more fun next time so they notice me.,2,1.0,2025-08-19T06:09:43.033749
62e95485-2f61-4035-9b7c-7de258a788fa,2_7,"If your friend made you feel invisible in a group, what would you do?",,2,Friends,,D,2_7_D,D. I’d act like I didn’t care. I’ve got other people.,2,1.0,2025-08-19T06:09:43.033749
62e95485-2f61-4035-9b7c-7de258a788fa,2_7,"If your friend made you feel invisible in a group, what would you do?",,2,Friends,,B,2_7_B,B. I’d message them after—just say I felt kinda left out.,2,1.0,2025-08-19T06:09:43.033749
62e95485-2f61-4035-9b7c-7de258a788fa,2_9,What do you do when a friend breaks your trust?,,2,Friends,,D,2_9_D,D. That’s it. One shot and they blew it.,2,1.0,2025-07-31T06:09:43.033754
62e95485-2f61-4035-9b7c-7de258a788fa,2_9,What do you do when a friend breaks your trust?,,2,Friends,,B,2_9_B,"B. I talk to them. If they own it, we can rebuild.",2,1.0,2025-07-31T06:09:43.033754
62e95485-2f61-4035-9b7c-7de258a788fa,2_9,What do you do when a friend breaks your trust?,,2,Friends,,C,2_9_C,"C. I joke it off, but yeah—it stings.",2,1.0,2025-07-31T06:09:43.033754
62e95485-2f61-4035-9b7c-7de258a788fa,2_9,What do you do when a friend breaks your trust?,,2,Friends,,OTHER,2_9_OTHER,Other,2,1.0,2025-07-31T06:09:43.033754
62e95485-2f61-4035-9b7c-7de258a788fa,2_9,What do you do when a friend breaks your trust?,,2,Friends,,A,2_9_A,A. I shut down. It’s hard for me to trust again after that.,2,1.0,2025-07-31T06:09:43.033754
62e95485-2f61-4035-9b7c-7de258a788fa,2_10,Do you believe in second chances with friends?,,2,Friends,,A,2_10_A,A. Maybe—if they show they’ve changed.  But I’m still nervous.,2,1.0,2025-08-13T06:09:43.033763
62e95485-2f61-4035-9b7c-7de258a788fa,2_10,Do you believe in second chances with friends?,,2,Friends,,C,2_10_C,"C. No. If they broke it once, they’re done.",2,1.0,2025-08-13T06:09:43.033763
62e95485-2f61-4035-9b7c-7de258a788fa,2_10,Do you believe in second chances with friends?,,2,Friends,,OTHER,2_10_OTHER,Other,2,1.0,2025-08-13T06:09:43.033763
62e95485-2f61-4035-9b7c-7de258a788fa,2_11,You didn’t get the invite. But you still get to decide who you are. [playlist:Hurt]  You found out there was a party... but you weren’t invited. How do you feel?,,2,Friends,,C,2_11_C,"C. Actually mad, but I play it cool.",3,1.0,2025-08-13T06:09:43.033768
62e95485-2f61-4035-9b7c-7de258a788fa,2_12,"When you feel left out, what helps the most?",,2,Friends,,D,2_12_D,D. Visualizing mega-zits. Instant mood boost.,3,1.0,2025-08-28T06:09:43.033772
62e95485-2f61-4035-9b7c-7de258a788fa,2_12,"When you feel left out, what helps the most?",,2,Friends,,C,2_12_C,C. Reminding myself: I’m not the problem. They just missed it.,3,1.0,2025-08-28T06:09:43.033772
62e95485-2f61-4035-9b7c-7de258a788fa,2_12,"When you feel left out, what helps the most?",,2,Friends,,B,2_12_B,B. Switching vibes—doing something I actually like.,3,1.0,2025-08-28T06:09:43.033772
62e95485-2f61-4035-9b7c-7de258a788fa,2_12,"When you feel left out, what helps the most?",,2,Friends,,OTHER,2_12_OTHER,Something else that works for me:,3,1.0,2025-08-28T06:09:43.033772
62e95485-2f61-4035-9b7c-7de258a788fa,2_13,"If your friend left you out, what did you do?",,2,Friends,,A,2_13_A,A. I played with someone else and—plot twist—I had fun.,3,1.0,2025-08-05T06:09:43.033778
62e95485-2f61-4035-9b7c-7de258a788fa,2_13,"If your friend left you out, what did you do?",,2,Friends,,B,2_13_B,"B. I was down for a sec, then did something that made me go, “Yeah, still me.”",3,1.0,2025-08-05T06:09:43.033778
62e95485-2f61-4035-9b7c-7de258a788fa,2_13,"If your friend left you out, what did you do?",,2,Friends,,OTHER,2_13_OTHER,Something else I did instead:,3,1.0,2025-08-05T06:09:43.033778
62e95485-2f61-4035-9b7c-7de258a788fa,2_14,Why do you think you were left out?,,2,Friends,,C,2_14_C,C. No clue. That’s what stings.,3,1.0,2025-08-26T06:09:43.033783
62e95485-2f61-4035-9b7c-7de258a788fa,2_14,Why do you think you were left out?,,2,Friends,,B,2_14_B,B. Maybe I’ve been MIA too... I’ll check myself.,3,1.0,2025-08-26T06:09:43.033783
62e95485-2f61-4035-9b7c-7de258a788fa,2_14,Why do you think you were left out?,,2,Friends,,OTHER,2_14_OTHER,Or maybe something else hit different:,3,1.0,2025-08-26T06:09:43.033783
62e95485-2f61-4035-9b7c-7de258a788fa,2_14,Why do you think you were left out?,,2,Friends,,A,2_14_A,A. Probably didn’t even notice—wasn’t about me.,3,1.0,2025-08-26T06:09:43.033783
62e95485-2f61-4035-9b7c-7de258a788fa,2_14,Why do you think you were left out?,,2,Friends,,D,2_14_D,D. Jealous of my legendary brows. Obviously.,3,1.0,2025-08-26T06:09:43.033783
62e95485-2f61-4035-9b7c-7de258a788fa,2_15,What do you want to happen next time?,,2,Friends,,B,2_15_B,B. I want to speak up instead of going quiet.,3,1.0,2025-08-01T06:09:43.033791
62e95485-2f61-4035-9b7c-7de258a788fa,2_15,What do you want to happen next time?,,2,Friends,,A,2_15_A,"A. If it’s real, include me. If not, I’m good.",3,1.0,2025-08-01T06:09:43.033791
62e95485-2f61-4035-9b7c-7de258a788fa,2_15,What do you want to happen next time?,,2,Friends,,C,2_15_C,C. I’ll bring someone in—nobody should feel left out.,3,1.0,2025-08-01T06:09:43.033791
62e95485-2f61-4035-9b7c-7de258a788fa,2_15,What do you want to happen next time?,,2,Friends,,OTHER,2_15_OTHER,Something else I’m hoping for:,3,1.0,2025-08-01T06:09:43.033791
62e95485-2f61-4035-9b7c-7de258a788fa,2_15,What do you want to happen next time?,,2,Friends,,D,2_15_D,"D. I pull up on a pony like, “Y’all miss me or what?”",3,1.0,2025-08-01T06:09:43.033791
62e95485-2f61-4035-9b7c-7de258a788fa,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,OTHER,2_16_OTHER,Also this:,3,1.0,2025-08-23T06:09:43.033799
62e95485-2f61-4035-9b7c-7de258a788fa,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,A,2_16_A,A. I want to stay kind—even when it stings.,3,1.0,2025-08-23T06:09:43.033799
62e95485-2f61-4035-9b7c-7de258a788fa,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,D,2_16_D,D. I get rich and buy the playground. With snacks.,3,1.0,2025-08-23T06:09:43.033799
62e95485-2f61-4035-9b7c-7de258a788fa,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,B,2_16_B,B. I go find my people. Real ones.,3,1.0,2025-08-23T06:09:43.033799
62e95485-2f61-4035-9b7c-7de258a788fa,2_23,When a friend chose someone else over you,,2,Friends,,C,2_23_C,C. I starred in a one-person group chat called “Thriving.”,4,1.0,2025-08-14T06:09:43.033815
62e95485-2f61-4035-9b7c-7de258a788fa,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,B,2_24_B,B. Remembering small things I said—like they matter.,4,1.0,2025-08-12T06:09:43.033819
62e95485-2f61-4035-9b7c-7de258a788fa,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,D,2_24_D,"D. Telling me the truth, even if it’s awkward.",4,1.0,2025-08-12T06:09:43.033819
62e95485-2f61-4035-9b7c-7de258a788fa,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,OTHER,2_24_OTHER,Other,4,1.0,2025-08-12T06:09:43.033819
62e95485-2f61-4035-9b7c-7de258a788fa,3_2,Where do you spend most of your online time? (Pick 2),,3,Online_Life,,A,3_2_A,"A. Messaging with friends (text, group chat, Discord, etc.)",1,1.0,2025-08-26T06:09:43.033832
62e95485-2f61-4035-9b7c-7de258a788fa,3_4,What do you like most about being online?,,3,Online_Life,,OTHER,3_4_OTHER,Other,1,1.0,2025-08-06T06:09:43.033839
62e95485-2f61-4035-9b7c-7de258a788fa,3_4,What do you like most about being online?,,3,Online_Life,,D,3_4_D,D. Escaping stress or boredom,1,1.0,2025-08-06T06:09:43.033839
62e95485-2f61-4035-9b7c-7de258a788fa,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,A,3_5_A,I’m too busy / no time,1,1.0,2025-08-05T06:09:43.033845
62e95485-2f61-4035-9b7c-7de258a788fa,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,A,3_8_A,A. The “LOL” version of me—every post a punchline.,3,1.0,2025-08-17T06:09:43.033863
62e95485-2f61-4035-9b7c-7de258a788fa,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,B,3_8_B,"B. A glowy, soft-filtered version who drinks iced matcha and never blinks.",3,1.0,2025-08-17T06:09:43.033863
62e95485-2f61-4035-9b7c-7de258a788fa,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,C,3_8_C,C. A safer me. Less weird. More… algorithm-friendly.,3,1.0,2025-08-17T06:09:43.033863
62e95485-2f61-4035-9b7c-7de258a788fa,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,OTHER,3_8_OTHER,Your alter ego here:,3,1.0,2025-08-17T06:09:43.033863
62e95485-2f61-4035-9b7c-7de258a788fa,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,B,3_15_B,B. Suddenly my hoodie feels lame. So does my face.,3,1.0,2025-08-05T06:09:43.033870
62e95485-2f61-4035-9b7c-7de258a788fa,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,A,3_15_A,A. I pretend my Wi-Fi glitched and the post never loaded.,3,1.0,2025-08-05T06:09:43.033870
62e95485-2f61-4035-9b7c-7de258a788fa,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,B,3_16_B,"B. Not jealous, just... okay yeah, jealous.",3,1.0,2025-08-01T06:09:43.033874
62e95485-2f61-4035-9b7c-7de258a788fa,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,C,3_16_C,"C. I act chill, but I’m counting likes like calories.",3,1.0,2025-08-01T06:09:43.033874
62e95485-2f61-4035-9b7c-7de258a788fa,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,OTHER,3_16_OTHER,Be real: what actually goes through your head?,3,1.0,2025-08-01T06:09:43.033874
62e95485-2f61-4035-9b7c-7de258a788fa,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,A,3_16_A,A. I delete it. Then delete my emotions.,3,1.0,2025-08-01T06:09:43.033874
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,C,3_26_C,"C. A nap button. Like—“I’m here, but asleep.”",5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,D,3_26_D,D. Everyone agreeing to chill on their birthday posts,5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,OTHER,3_26_OTHER,Other,5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,B,3_26_B,B. No follower counts. Just vibes.,5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,A,3_26_A,"A. Less “perfect” life updates, more weird confessions",5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,E,3_26_E,E. A “seen it already” filter. Like—please stop showing me the same 4 trends on loop.,5,1.0,2025-08-12T06:09:43.033894
62e95485-2f61-4035-9b7c-7de258a788fa,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,B,5_1_B,B. Chaos? I stay ice cold.,1,1.0,2025-08-16T06:09:43.033940
62e95485-2f61-4035-9b7c-7de258a788fa,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,C,5_4_C,C. Drop one good line and vanish,1,1.0,2025-08-13T06:09:43.033945
62e95485-2f61-4035-9b7c-7de258a788fa,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,D,5_4_D,"D. One joke, one exit. That’s the play",1,1.0,2025-08-13T06:09:43.033945
62e95485-2f61-4035-9b7c-7de258a788fa,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,OTHER,5_4_OTHER,Or maybe your strategy is weirder:,1,1.0,2025-08-13T06:09:43.033945
62e95485-2f61-4035-9b7c-7de258a788fa,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,OTHER,5_2_OTHER,Or your own way to vanish:,2,1.0,2025-08-21T06:09:43.033958
62e95485-2f61-4035-9b7c-7de258a788fa,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,A,5_2_A,A. Headphones in. Brain on airplane mode.,2,1.0,2025-08-21T06:09:43.033958
62e95485-2f61-4035-9b7c-7de258a788fa,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,B,5_2_B,B. One person. Zero pressure.,2,1.0,2025-08-21T06:09:43.033958
62e95485-2f61-4035-9b7c-7de258a788fa,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,C,5_2_C,C. Walk it off.,2,1.0,2025-08-21T06:09:43.033958
62e95485-2f61-4035-9b7c-7de258a788fa,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,D,5_2_D,D. Vanish. No texts. No talk.,2,1.0,2025-08-21T06:09:43.033958
62e95485-2f61-4035-9b7c-7de258a788fa,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,F,6_1_F,F. I did something else that changed me,1,1.0,2025-08-23T06:09:43.033972
62e95485-2f61-4035-9b7c-7de258a788fa,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,A,6_1_A,A. I went to summer camp,1,1.0,2025-08-23T06:09:43.033972
62e95485-2f61-4035-9b7c-7de258a788fa,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,G,6_1_G,G. I traveled or visited family,1,1.0,2025-08-23T06:09:43.033972
62e95485-2f61-4035-9b7c-7de258a788fa,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,E,6_1_E,E. I attended a college prep or academic program,1,1.0,2025-08-23T06:09:43.033972
62e95485-2f61-4035-9b7c-7de258a788fa,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,B,6_1_B,"B. I did a creative or sports camp (art, coding, music, basketball, etc.)",1,1.0,2025-08-23T06:09:43.033972
62e95485-2f61-4035-9b7c-7de258a788fa,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,OTHER,6_2_OTHER,Other,1,1.0,2025-08-26T06:09:43.033978
62e95485-2f61-4035-9b7c-7de258a788fa,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,C,6_2_C,C. Growing up.,1,1.0,2025-08-26T06:09:43.033978
62e95485-2f61-4035-9b7c-7de258a788fa,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,A,6_2_A,A. Peace,1,1.0,2025-08-26T06:09:43.033978
62e95485-2f61-4035-9b7c-7de258a788fa,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,E,6_2_E,E. Disappointment,1,1.0,2025-08-26T06:09:43.033978
62e95485-2f61-4035-9b7c-7de258a788fa,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,D,6_2_D,D. Loneliness (even when I wasn’t alone),1,1.0,2025-08-26T06:09:43.033978
